2,82,2023-10-04 16:19:24.013000
2,83,2023-10-04 16:19:26.112000
2,84,2023-10-04 16:19:28.311000
2,85,2023-10-04 16:19:30.311000
2,86,2023-10-04 16:19:32.510000
2,87,2023-10-04 16:19:34.609000
2,88,2023-10-04 16:19:36.709000
2,89,2023-10-04 16:19:38.708000
2,90,2023-10-04 16:19:40.907000
2,91,2023-10-04 16:19:43.006000
2,92,2023-10-04 16:19:45.206000
2,93,2023-10-04 16:19:47.305000
2,94,2023-10-04 16:19:49.406000
3,1,2023-10-04 16:15:51.571000
3,2,2023-10-04 16:15:53.571000
3,3,2023-10-04 16:15:55.771000
3,4,2023-10-04 16:15:57.872000
3,5,2023-10-04 16:16:00.072000
3,6,2023-10-04 16:16:02.272000
3,7,2023-10-04 16:16:04.272000
3,8,2023-10-04 16:16:06.372000
3,9,2023-10-04 16:16:08.571000
3,10,2023-10-04 16:16:10.571000
3,11,2023-10-04 16:16:12.871000
3,12,2023-10-04 16:16:14.871000
3,13,2023-10-04 16:16:17.070000
3,14,2023-10-04 16:16:19.170000
3,15,2023-10-04 16:16:21.270000
3,16,2023-10-04 16:16:23.371000
3,17,2023-10-04 16:16:25.571000
3,18,2023-10-04 16:16:27.771000
3,19,2023-10-04 16:16:29.871000
3,20,2023-10-04 16:16:31.972000
3,21,2023-10-04 16:16:34.172000
3,22,2023-10-04 16:16:36.272000
3,23,2023-10-04 16:16:38.473000
3,24,2023-10-04 16:16:40.473000
3,25,2023-10-04 16:16:42.673000
3,26,2023-10-04 16:16:44.773000
3,27,2023-10-04 16:16:46.874000
3,28,2023-10-04 16:16:48.974000
3,29,2023-10-04 16:16:51.175000
3,30,2023-10-04 16:16:53.275000
3,31,2023-10-04 16:16:55.376000
3,32,2023-10-04 16:16:57.478000
3,33,2023-10-04 16:16:59.577000
3,34,2023-10-04 16:17:22.783000
3,35,2023-10-04 16:17:24.884000
3,36,2023-10-04 16:17:27.084000
3,37,2023-10-04 16:17:29.285000
3,38,2023-10-04 16:17:31.385000
3,39,2023-10-04 16:17:33.586000
3,40,2023-10-04 16:17:35.686000
3,41,2023-10-04 16:17:37.786000
3,42,2023-10-04 16:17:39.887000
3,43,2023-10-04 16:17:42.087000
3,44,2023-10-04 16:17:44.187000
3,45,2023-10-04 16:17:46.288000
3,46,2023-10-04 16:17:48.388000
3,47,2023-10-04 16:17:50.489000
3,48,2023-10-04 16:17:52.689000
3,49,2023-10-04 16:17:54.789000
3,50,2023-10-04 16:17:56.889000
3,51,2023-10-04 16:17:59.089000
3,52,2023-10-04 16:18:01.189000
3,53,2023-10-04 16:18:03.290000
3,54,2023-10-04 16:18:05.390000
3,55,2023-10-04 16:18:07.491000
3,56,2023-10-04 16:18:09.590000
3,57,2023-10-04 16:18:11.790000
3,58,2023-10-04 16:18:13.891000
3,59,2023-10-04 16:18:15.991000
3,60,2023-10-04 16:18:18.091000
3,61,2023-10-04 16:18:20.191000
3,62,2023-10-04 16:18:22.292000
3,63,2023-10-04 16:18:24.493000
3,64,2023-10-04 16:18:26.493000
3,65,2023-10-04 16:18:28.692000
3,66,2023-10-04 16:18:30.793000
3,67,2023-10-04 16:18:51.994000
3,68,2023-10-04 16:18:54.194000
3,69,2023-10-04 16:18:56.294000
3,70,2023-10-04 16:18:58.394000
3,71,2023-10-04 16:19:00.495000
3,72,2023-10-04 16:19:02.593000
3,73,2023-10-04 16:19:04.793000
3,74,2023-10-04 16:19:06.993000
3,75,2023-10-04 16:19:09.092000
3,76,2023-10-04 16:19:11.192000
3,77,2023-10-04 16:19:13.391000
3,78,2023-10-04 16:19:15.492000
3,79,2023-10-04 16:19:17.590000
3,80,2023-10-04 16:19:19.690000
3,81,2023-10-04 16:19:21.889000
3,82,2023-10-04 16:19:23.988000
3,83,2023-10-04 16:19:26.087000
3,84,2023-10-04 16:19:28.187000
3,85,2023-10-04 16:19:30.386000
3,86,2023-10-04 16:19:32.486000
3,87,2023-10-04 16:19:34.585000
3,88,2023-10-04 16:19:36.684000
3,89,2023-10-04 16:19:38.783000
3,90,2023-10-04 16:19:40.883000
3,91,2023-10-04 16:19:42.982000
3,92,2023-10-04 16:19:45.181000
3,93,2023-10-04 16:19:47.281000
3,94,2023-10-04 16:19:49.380000
3,95,2023-10-04 16:19:51.480000
3,96,2023-10-04 16:19:53.679000
3,97,2023-10-04 16:19:55.878000
3,98,2023-10-04 16:19:57.877000
3,99,2023-10-04 16:19:59.976000
3,100,2023-10-04 16:20:02.075000
4,1,2023-10-04 16:15:50.913000
4,2,2023-10-04 16:16:03.713000
4,3,2023-10-04 16:16:05.813000
4,4,2023-10-04 16:16:08.013000
4,5,2023-10-04 16:16:10.013000
4,6,2023-10-04 16:16:12.212000
4,7,2023-10-04 16:16:14.312000
4,8,2023-10-04 16:16:16.512000
4,9,2023-10-04 16:16:18.612000
4,10,2023-10-04 16:16:20.712000
4,11,2023-10-04 16:16:22.812000
4,12,2023-10-04 16:16:24.912000
4,13,2023-10-04 16:16:27.112000
4,14,2023-10-04 16:16:29.312000
4,15,2023-10-04 16:16:31.414000
4,16,2023-10-04 16:16:33.513000
4,17,2023-10-04 16:16:35.613000
4,18,2023-10-04 16:16:37.813000
4,19,2023-10-04 16:16:40.013000
4,20,2023-10-04 16:16:42.114000
4,21,2023-10-04 16:16:44.214000
4,22,2023-10-04 16:16:46.314000
4,23,2023-10-04 16:16:48.416000
4,24,2023-10-04 16:16:50.615000
4,25,2023-10-04 16:16:52.616000
4,26,2023-10-04 16:16:54.817000
4,27,2023-10-04 16:16:56.917000
4,28,2023-10-04 16:16:59.018000
4,29,2023-10-04 16:17:01.118000
4,30,2023-10-04 16:17:03.219000
4,31,2023-10-04 16:17:05.320000
6,1,2023-10-04 16:15:48.178000
7,1,2023-10-04 16:16:03.447000
7,2,2023-10-04 16:16:05.645000
7,3,2023-10-04 16:16:07.745000
7,4,2023-10-04 16:16:09.845000
7,5,2023-10-04 16:16:11.945000
7,6,2023-10-04 16:16:14.145000
7,7,2023-10-04 16:16:16.244000
7,8,2023-10-04 16:16:18.344000
7,9,2023-10-04 16:16:20.544000
7,10,2023-10-04 16:16:22.545000
7,11,2023-10-04 16:16:24.745000
7,12,2023-10-04 16:16:26.945000
7,13,2023-10-04 16:16:29.045000
7,14,2023-10-04 16:16:31.146000
7,15,2023-10-04 16:16:33.346000
7,16,2023-10-04 16:16:35.447000
7,17,2023-10-04 16:16:37.546000
7,18,2023-10-04 16:16:39.746000
7,19,2023-10-04 16:16:41.847000
7,20,2023-10-04 16:16:43.947000
7,21,2023-10-04 16:16:46.048000
7,22,2023-10-04 16:16:48.148000
7,23,2023-10-04 16:16:50.249000
7,24,2023-10-04 16:16:52.450000
7,25,2023-10-04 16:16:54.550000
7,26,2023-10-04 16:16:56.651000
7,27,2023-10-04 16:16:58.751000
7,28,2023-10-04 16:17:00.852000
7,29,2023-10-04 16:17:02.952000
7,30,2023-10-04 16:17:19.857000
7,31,2023-10-04 16:17:21.957000
7,32,2023-10-04 16:17:24.058000
7,33,2023-10-04 16:17:26.258000
7,34,2023-10-04 16:17:28.460000
7,35,2023-10-04 16:17:30.559000
7,36,2023-10-04 16:17:32.760000
7,37,2023-10-04 16:17:34.860000
7,38,2023-10-04 16:17:36.960000
7,39,2023-10-04 16:17:39.061000
7,40,2023-10-04 16:17:41.261000
7,41,2023-10-04 16:17:43.361000
7,42,2023-10-04 16:17:45.463000
7,43,2023-10-04 16:17:47.562000
7,44,2023-10-04 16:17:49.762000
7,45,2023-10-04 16:17:51.862000
7,46,2023-10-04 16:17:53.963000
7,47,2023-10-04 16:17:56.063000
7,48,2023-10-04 16:17:58.163000
7,49,2023-10-04 16:18:00.363000
7,50,2023-10-04 16:18:02.465000
7,51,2023-10-04 16:18:04.564000
7,52,2023-10-04 16:18:06.664000
7,53,2023-10-04 16:18:08.764000
7,54,2023-10-04 16:18:10.964000
7,55,2023-10-04 16:18:13.065000
7,56,2023-10-04 16:18:15.165000
7,57,2023-10-04 16:18:17.265000
7,58,2023-10-04 16:18:19.365000
7,59,2023-10-04 16:18:21.565000
7,60,2023-10-04 16:18:23.666000
7,61,2023-10-04 16:18:25.766000
7,62,2023-10-04 16:18:27.866000
7,63,2023-10-04 16:18:29.967000
7,64,2023-10-04 16:18:32.167000
7,65,2023-10-04 16:18:49.068000
7,66,2023-10-04 16:18:51.268000
7,67,2023-10-04 16:18:53.368000
7,68,2023-10-04 16:18:55.469000
7,69,2023-10-04 16:18:57.568000
7,70,2023-10-04 16:18:59.668000
7,71,2023-10-04 16:19:01.867000
7,72,2023-10-04 16:19:03.967000
7,73,2023-10-04 16:19:06.067000
7,74,2023-10-04 16:19:08.266000
7,75,2023-10-04 16:19:10.366000
7,76,2023-10-04 16:19:12.565000
7,77,2023-10-04 16:19:14.665000
7,78,2023-10-04 16:19:16.764000
7,79,2023-10-04 16:19:18.964000
7,80,2023-10-04 16:19:21.063000
7,81,2023-10-04 16:19:23.162000
7,82,2023-10-04 16:19:25.261000
7,83,2023-10-04 16:19:27.361000
7,84,2023-10-04 16:19:29.560000
7,85,2023-10-04 16:19:31.659000
7,86,2023-10-04 16:19:33.759000
7,87,2023-10-04 16:19:35.858000
7,88,2023-10-04 16:19:37.857000
7,89,2023-10-04 16:19:40.056000
7,90,2023-10-04 16:19:42.256000
7,91,2023-10-04 16:19:44.355000
7,92,2023-10-04 16:19:46.455000
7,93,2023-10-04 16:19:48.554000
7,94,2023-10-04 16:19:50.653000
7,95,2023-10-04 16:19:52.752000
7,96,2023-10-04 16:19:54.852000
7,97,2023-10-04 16:19:57.051000
7,98,2023-10-04 16:19:59.150000
7,99,2023-10-04 16:20:01.349000
8,1,2023-10-04 16:16:09.430000
8,2,2023-10-04 16:16:11.629000
8,3,2023-10-04 16:16:13.729000
8,4,2023-10-04 16:16:15.929000
8,5,2023-10-04 16:16:18.028000
8,6,2023-10-04 16:16:20.128000
8,7,2023-10-04 16:16:22.229000
8,8,2023-10-04 16:16:24.430000
8,9,2023-10-04 16:16:26.529000
8,10,2023-10-04 16:16:28.729000
8,11,2023-10-04 16:16:30.830000
8,12,2023-10-04 16:16:32.930000
8,13,2023-10-04 16:16:35.130000
8,14,2023-10-04 16:16:37.230000
8,15,2023-10-04 16:16:39.331000
8,16,2023-10-04 16:16:41.531000
8,17,2023-10-04 16:16:43.631000
8,18,2023-10-04 16:16:45.732000
8,19,2023-10-04 16:16:47.832000
8,20,2023-10-04 16:16:49.933000
8,21,2023-10-04 16:16:52.034000
8,22,2023-10-04 16:16:54.234000
8,23,2023-10-04 16:16:56.335000
8,24,2023-10-04 16:16:58.436000
8,25,2023-10-04 16:17:00.536000
8,26,2023-10-04 16:17:02.637000
8,27,2023-10-04 16:17:04.737000
8,28,2023-10-04 16:17:06.837000
8,29,2023-10-04 16:17:09.038000
8,30,2023-10-04 16:17:11.139000
8,31,2023-10-04 16:17:13.239000
8,32,2023-10-04 16:17:15.340000
8,33,2023-10-04 16:17:17.442000
8,34,2023-10-04 16:17:34.544000
8,35,2023-10-04 16:17:36.644000
8,36,2023-10-04 16:17:38.745000
8,37,2023-10-04 16:17:40.845000
8,38,2023-10-04 16:17:43.046000
8,39,2023-10-04 16:17:45.146000
8,40,2023-10-04 16:17:47.246000
8,41,2023-10-04 16:17:49.346000
8,42,2023-10-04 16:17:51.547000
8,43,2023-10-04 16:17:53.647000
8,44,2023-10-04 16:17:55.647000
8,45,2023-10-04 16:17:57.847000
8,46,2023-10-04 16:18:00.048000
8,47,2023-10-04 16:18:02.148000
8,48,2023-10-04 16:18:04.248000
8,49,2023-10-04 16:18:06.348000
8,50,2023-10-04 16:18:08.449000
8,51,2023-10-04 16:18:10.648000
8,52,2023-10-04 16:18:12.749000
8,53,2023-10-04 16:18:14.849000
8,54,2023-10-04 16:18:16.949000
8,55,2023-10-04 16:18:19.049000
8,56,2023-10-04 16:18:21.150000
8,57,2023-10-04 16:18:23.250000
8,58,2023-10-04 16:18:25.350000
8,59,2023-10-04 16:18:27.550000
8,60,2023-10-04 16:18:29.651000
8,61,2023-10-04 16:18:31.751000
8,62,2023-10-04 16:18:33.951000
8,63,2023-10-04 16:18:36.052000
8,64,2023-10-04 16:18:38.152000
8,65,2023-10-04 16:18:40.252000
8,66,2023-10-04 16:18:42.352000
8,67,2023-10-04 16:18:44.552000
8,68,2023-10-04 16:18:46.653000
8,69,2023-10-04 16:18:59.252000
8,70,2023-10-04 16:19:01.453000
8,71,2023-10-04 16:19:03.651000
8,72,2023-10-04 16:19:05.751000
8,73,2023-10-04 16:19:07.951000
8,74,2023-10-04 16:19:10.050000
8,75,2023-10-04 16:19:12.249000
8,76,2023-10-04 16:19:14.349000
8,77,2023-10-04 16:19:16.449000
8,78,2023-10-04 16:19:18.547000
8,79,2023-10-04 16:19:20.647000
8,80,2023-10-04 16:19:22.746000
8,81,2023-10-04 16:19:24.946000
8,82,2023-10-04 16:19:26.945000
8,83,2023-10-04 16:19:29.144000
8,84,2023-10-04 16:19:31.243000
8,85,2023-10-04 16:19:33.444000
8,86,2023-10-04 16:19:35.542000
8,87,2023-10-04 16:19:37.541000
8,88,2023-10-04 16:19:39.741000
8,89,2023-10-04 16:19:41.840000
8,90,2023-10-04 16:19:43.940000
8,91,2023-10-04 16:19:46.139000
8,92,2023-10-04 16:19:48.238000
8,93,2023-10-04 16:19:50.237000
8,94,2023-10-04 16:19:52.438000
8,95,2023-10-04 16:19:54.437000
8,96,2023-10-04 16:19:56.635000
8,97,2023-10-04 16:19:58.835000
8,98,2023-10-04 16:20:00.934000
9,1,2023-10-04 16:15:48.297000
9,2,2023-10-04 16:17:49.415000
9,3,2023-10-04 16:19:50.304000
10,1,2023-10-04 16:15:48.224000
10,2,2023-10-04 16:19:50.330000
11,1,2023-10-04 16:15:49.376000
11,2,2023-10-04 16:15:51.576000
11,3,2023-10-04 16:15:53.676000
11,4,2023-10-04 16:15:55.776000
11,5,2023-10-04 16:15:57.976000
11,6,2023-10-04 16:16:00.076000
11,7,2023-10-04 16:16:02.176000
11,8,2023-10-04 16:16:04.276000
11,9,2023-10-04 16:16:06.477000
11,10,2023-10-04 16:16:08.576000
11,11,2023-10-04 16:16:10.676000
11,12,2023-10-04 16:16:12.776000
11,13,2023-10-04 16:16:14.976000
11,14,2023-10-04 16:16:17.075000
11,15,2023-10-04 16:16:19.175000
11,16,2023-10-04 16:16:21.375000
11,17,2023-10-04 16:16:23.476000
11,18,2023-10-04 16:16:25.675000
11,19,2023-10-04 16:16:27.776000
11,20,2023-10-04 16:16:29.876000
11,21,2023-10-04 16:16:32.076000
